company;company_id;business_account_name;business_account_id;campaign_id;campaign;creative_id;article_title;sponsored_update_text;sponsored_date;viral;impressions;clicks;likes;shares;comments;follows;total_revenue;Imps ;Clics;Social Actions;Social Actions 2;revenue;Campaign total Budget;creative link;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;113651171;01_US_Digital Customer Experience_CPM;26810671;Forbes | Why You Should Welcome Difficult Customers...;From Content Loop, powered by Capgemini, the only continuous source of business and technology news...;2014-03-03 06:47:09;sponsored;1;0;0;0;0;0;0,01996; 	1   ; 	-     ; 	-     ; 	-     ; $US	0,01 ; $US	12 000,00 ;http://www.content-loop.com/why-you-should-welcome-difficult-customers/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;24032353;;;2014-11-03 08:20:12;sponsored;1900;12;1;0;0;0;48,54845; 	1 900   ; 	12   ; 	1   ; 	1   ; $US	39,51 ; $US	15 876,50 ;http://bit.ly/13bZbJK;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;24032353;;;2014-11-03 08:20:12;viral;86;0;0;0;0;0;0; 	86   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/13bZbJK;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;24032233;;;2014-11-03 08:20:12;sponsored;1897;7;0;0;0;0;48,42256; 	1 897   ; 	7   ; 	-     ; 	-     ; $US	39,40 ; $US	15 876,50 ;http://bit.ly/13ue3nS;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23973583;;;2014-11-03 08:20:12;sponsored;1467;1;0;0;0;0;34,80703; 	1 467   ; 	1   ; 	-     ; 	-     ; $US	27,93 ; $US	15 876,50 ;http://bit.ly/1wIqo4B;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23973103;;;2014-11-03 08:20:12;sponsored;3353;48;0;0;0;2;83,61756; 	3 353   ; 	48   ; 	2   ; 	2   ; $US	67,65 ; $US	15 876,50 ;http://bit.ly/1yVGTW4;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23921673;The Next Web | The Pirate Bay still isnt back, could it be gone for good?...;;2014-11-03 08:20:12;sponsored;5021;28;0;0;0;1;123,96097; 	5 021   ; 	28   ; 	1   ; 	1   ; $US	99,87 ; $US	15 876,50 ;http://bit.ly/1Bi4bZp;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23921543;CapGemini | DevOps: The Future of Application Lifecycle Automation / Part 1...;;2014-11-03 08:20:12;sponsored;3132;6;0;0;0;0;75,58865; 	3 132   ; 	6   ; 	-     ; 	-     ; $US	60,50 ; $US	15 876,50 ;http://bit.ly/1wauIHT;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23872803;Fast Company | What The Sony Hack Reveals About Hollywood's Struggles With Technology...;;2014-11-03 08:20:12;sponsored;5696;33;1;0;0;3;139,40978; 	5 696   ; 	33   ; 	4   ; 	4   ; $US	112,29 ; $US	15 876,50 ;http://bit.ly/1Bi3wqL;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23872803;Fast Company | What The Sony Hack Reveals About Hollywood's Struggles With Technology...;;2014-11-03 08:20:12;viral;14;0;0;0;0;0;0; 	14   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/1Bi3wqL;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23872713;The Next Web | Mark Zuckerberg is thinking about how to let you Dislike things on Facebook...;;2014-11-03 08:20:12;sponsored;3847;15;2;0;1;1;92,27447; 	3 847   ; 	15   ; 	4   ; 	4   ; $US	73,90 ; $US	15 876,50 ;http://bit.ly/1wIx0Qt;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23872713;The Next Web | Mark Zuckerberg is thinking about how to let you Dislike things on Facebook...;;2014-11-03 08:20:12;viral;604;2;0;0;0;0;0; 	604   ; 	2   ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/1wIx0Qt;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23741103;The Daily Telegraph | Four ways that technology could destroy mankind...;;2014-11-03 08:20:12;sponsored;1391;5;0;0;0;0;33,68769; 	1 391   ; 	5   ; 	-     ; 	-     ; $US	27,12 ; $US	15 876,50 ;http://bit.ly/1vlSKdy;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23740973;CapGemini | TechnoVision 2015 - Object Of Desire...;;2014-11-03 08:20:12;sponsored;1345;1;1;0;0;1;33,39964; 	1 345   ; 	1   ; 	2   ; 	2   ; $US	26,88 ; $US	15 876,50 ;http://bit.ly/1yQlKjM;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23740973;CapGemini | TechnoVision 2015 - Object Of Desire...;;2014-11-03 08:20:12;viral;1;0;0;0;0;0;0; 	1   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/1yQlKjM;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23677663;Forbes | Top 10 Business Trends That Will Deliver Success In 2015...;;2014-11-03 08:20:12;sponsored;2789;9;2;1;0;0;68,09556; 	2 789   ; 	9   ; 	3   ; 	3   ; $US	54,91 ; $US	15 876,50 ;http://bit.ly/1uhjEEi;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23677663;Forbes | Top 10 Business Trends That Will Deliver Success In 2015...;;2014-11-03 08:20:12;viral;28;0;0;0;0;0;0; 	28   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/1uhjEEi;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23677543;ReadWrite | What Google Has In Store For The Mobile Web...;;2014-11-03 08:20:12;sponsored;1537;1;0;0;0;0;38,00289; 	1 537   ; 	1   ; 	-     ; 	-     ; $US	30,69 ; $US	15 876,50 ;http://bit.ly/1uhiXLj;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23625413;ReadWrite | Things Tech Companies Do To Your Digital Stuff Without Telling You...;;2014-11-03 08:20:12;sponsored;1228;1;0;0;0;0;29,29498; 	1 229   ; 	1   ; 	-     ; 	-     ; $US	23,73 ; $US	15 876,50 ;http://bit.ly/1w7xnRe;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23625303;The Next Web | 10 reasons why the internet is not the answer...;;2014-11-03 08:20:12;sponsored;1221;4;0;0;0;0;28,54201; 	1 221   ; 	4   ; 	-     ; 	-     ; $US	23,10 ; $US	15 876,50 ;http://bit.ly/1qlGY7z;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23570913;The Next Web | As someone who loves driving, I welcome the driverless car future...;;2014-11-03 08:20:12;sponsored;1322;4;1;0;0;0;31,5564; 	1 322   ; 	4   ; 	1   ; 	1   ; $US	25,73 ; $US	15 876,50 ;http://bit.ly/1wzeut1;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23570913;The Next Web | As someone who loves driving, I welcome the driverless car future...;;2014-11-03 08:20:12;viral;132;1;0;0;0;0;0; 	132   ; 	1   ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/1wzeut1;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23570873;The Daily Telegraph | Facebook is not a public utility  and your data is a small price for a free se...;;2014-11-03 08:20:12;viral;146;0;0;0;0;0;0; 	146   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/1vwFN5V;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23570873;The Daily Telegraph | Facebook is not a public utility  and your data is a small price for a free se...;;2014-11-03 08:20:12;sponsored;2567;15;2;2;0;1;61,52435; 	2 567   ; 	15   ; 	5   ; 	5   ; $US	49,99 ; $US	15 876,50 ;http://bit.ly/1vwFN5V;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23450063;ReadWrite | What Microsoft's Acompli Acquisition Says About CEO Satya Nadella...;;2014-11-03 08:20:12;sponsored;1072;2;0;0;0;0;26,81931; 	1 072   ; 	2   ; 	-     ; 	-     ; $US	21,78 ; $US	15 876,50 ;http://bit.ly/1yMvJWc;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23449853;CapGemini | TechnoVision 2015 - Reborn In The Cloud...;;2014-11-03 08:20:12;sponsored;1097;2;0;0;0;0;27,24305; 	1 097   ; 	2   ; 	-     ; 	-     ; $US	22,12 ; $US	15 876,50 ;http://bit.ly/1yMT9ur;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23384863;The Daily Telegraph | Is Google Glass doomed?...;;2014-11-03 08:20:12;sponsored;4954;30;0;0;0;1;119,83564; 	4 955   ; 	30   ; 	1   ; 	1   ; $US	97,26 ; $US	15 876,50 ;http://bit.ly/1FJUjrY;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23384803;Forbes | Ten Ways Big Data Is Revolutionizing Manufacturing...;;2014-11-03 08:20:12;sponsored;1203;5;0;0;0;1;28,71629; 	1 203   ; 	5   ; 	1   ; 	1   ; $US	23,22 ; $US	15 876,50 ;http://bit.ly/1ycV5tF;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23326633;CapGemini | TechnoVision 2015 - Real Real Time...;;2014-11-03 08:20:12;sponsored;1968;4;1;0;0;1;48,83577; 	1 968   ; 	4   ; 	2   ; 	2   ; $US	39,40 ; $US	15 876,50 ;http://bit.ly/1z8TZBd;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23326633;CapGemini | TechnoVision 2015 - Real Real Time...;;2014-11-03 08:20:12;viral;3;0;0;0;0;0;0; 	3   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/1z8TZBd;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23326543;The Daily Telegraph | Cyber warriors and space explorers: the engineering jobs of the future...;;2014-11-03 08:20:12;viral;28;0;0;0;0;0;0; 	28   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/1z900Oe;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23326543;The Daily Telegraph | Cyber warriors and space explorers: the engineering jobs of the future...;;2014-11-03 08:20:12;sponsored;1925;3;0;0;0;0;47,26353; 	1 925   ; 	3   ; 	-     ; 	1   ; $US	38,13 ; $US	15 876,50 ;http://bit.ly/1z900Oe;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23275103;ReadWrite | How Starbucks Could Take Wireless Charging Mainstream...;;2014-11-03 08:20:12;sponsored;2150;10;1;0;0;0;53,06945; 	2 150   ; 	10   ; 	1   ; 	1   ; $US	42,56 ; $US	15 876,50 ;http://bit.ly/1yc2v3L;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23274823;The Daily Telegraph | The dark side of Silicon Valley...;;2014-11-03 08:20:12;sponsored;4140;21;1;0;0;0;101,75532; 	4 140   ; 	21   ; 	1   ; 	1   ; $US	81,82 ; $US	15 876,50 ;http://bit.ly/1xHBfGG;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23274823;The Daily Telegraph | The dark side of Silicon Valley...;;2014-11-03 08:20:12;viral;3;0;0;0;0;0;0; 	3   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/1xHBfGG;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23134743;MIT Technology Review | Why Apple Failed to Make Sapphire iPhones...;;2014-11-03 08:20:12;sponsored;2138;9;0;0;0;0;52,77386; 	2 138   ; 	9   ; 	-     ; 	-     ; $US	42,32 ; $US	15 876,50 ;http://bit.ly/1ycaPR1;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23134543;The Next Web | How data scientists are changing the face of business intelligence...;;2014-11-03 08:20:12;sponsored;2198;7;1;0;0;0;54,51429; 	2 198   ; 	9   ; 	1   ; 	1   ; $US	43,71 ; $US	15 876,50 ;http://bit.ly/1ybYzjk;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23134543;The Next Web | How data scientists are changing the face of business intelligence...;;2014-11-03 08:20:12;viral;8;0;0;0;0;0;0; 	8   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/1ybYzjk;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23083643;"ReadWrite | HTML5's ""Dirty Little Secret"": It's Already Everywhere, Even In Mobile...";;2014-11-03 08:20:12;sponsored;2231;4;0;0;0;0;54,64066; 	2 231   ; 	6   ; 	-     ; 	-     ; $US	43,82 ; $US	15 876,50 ;http://bit.ly/11Qy5bi;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23083603;The Next Web | Symantec has a found a spying tool active on computers around the world...;;2014-11-03 08:20:12;sponsored;2204;9;0;0;0;0;54,2158; 	2 204   ; 	9   ; 	-     ; 	-     ; $US	43,48 ; $US	15 876,50 ;http://bit.ly/1xUG2cE;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23024453;MIT Technology Review | Apple Watch Issues Strict Rules for the First Watch Apps...;;2014-11-03 08:20:12;sponsored;3552;16;1;0;0;0;87,57229; 	3 552   ; 	16   ; 	1   ; 	1   ; $US	70,55 ; $US	15 876,50 ;http://bit.ly/1Aof12t;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23024453;MIT Technology Review | Apple Watch Issues Strict Rules for the First Watch Apps...;;2014-11-03 08:20:12;viral;24;0;0;0;0;0;0; 	24   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/1Aof12t;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23024393;Fast Company | The Common Traits Of The Most Successful People...;;2014-11-03 08:20:12;sponsored;3566;23;1;0;0;0;88,12982; 	3 566   ; 	23   ; 	1   ; 	1   ; $US	70,99 ; $US	15 876,50 ;http://bit.ly/1xZl8rB;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;23024393;Fast Company | The Common Traits Of The Most Successful People...;;2014-11-03 08:20:12;viral;101;1;0;0;0;0;0; 	101   ; 	1   ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/1xZl8rB;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22912193;Forbes | Is Anyone Really Buying Anything On Mobile?...;;2014-11-03 08:20:12;sponsored;3678;12;0;0;0;0;91,19155; 	3 678   ; 	12   ; 	-     ; 	-     ; $US	73,46 ; $US	15 876,50 ;http://bit.ly/1qsb3Th;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22835773;Fast Company | Secrets Of The Most Productive People...;;2014-11-03 08:20:12;sponsored;3560;8;0;0;0;0;87,31534; 	3 560   ; 	8   ; 	-     ; 	-     ; $US	69,56 ; $US	15 876,50 ;http://bit.ly/1zAgAXQ;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22775163;CapGemini | Is Design Thinking the Link to Go from the Digital Business Model to the Actual Digital ...;;2014-11-03 08:20:12;sponsored;3573;2;0;0;0;0;87,22883; 	3 573   ; 	2   ; 	-     ; 	-     ; $US	69,49 ; $US	15 876,50 ;http://bit.ly/1yMT2hk;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22775113;The Next Web | Why build it and they will come no longer works for mobile apps...;;2014-11-03 08:20:12;sponsored;3561;9;1;0;0;2;86,957; 	3 561   ; 	9   ; 	3   ; 	3   ; $US	69,28 ; $US	15 876,50 ;http://bit.ly/1vkQcCz;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22775113;The Next Web | Why build it and they will come no longer works for mobile apps...;;2014-11-03 08:20:12;viral;1;0;0;0;0;0;0; 	1   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/1vkQcCz;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22775073;Fast Company | 3 Steps For Harnessing Failure The Right Way...;;2014-11-03 08:20:12;sponsored;3665;3;0;0;0;0;90,16041; 	3 665   ; 	3   ; 	-     ; 	-     ; $US	71,83 ; $US	15 876,50 ;http://bit.ly/1yMGGG7;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22631833;The Daily Telegraph | Jack Ma: Being China's richest man has made me unhappy...;;2014-11-03 08:20:12;sponsored;3528;23;0;0;0;1;87,3339; 	3 528   ; 	23   ; 	1   ; 	1   ; $US	69,58 ; $US	15 876,50 ;http://bit.ly/1xxFnMx;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22540683;Forbes | Mobile Is Eating The World...;;2014-11-03 08:20:12;sponsored;3529;9;0;0;0;1;85,96844; 	3 528   ; 	9   ; 	1   ; 	1   ; $US	69,08 ; $US	15 876,50 ;http://bit.ly/10R3VmQ;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22540573;Satya Nadella interview: 'Productivity is the only thing that matters'...;The Daily Telegraph | Satya Nadella interview: 'Productivity is the only thing that matters'...;2014-11-03 08:20:12;sponsored;3597;15;1;0;3;0;88,47884; 	3 596   ; 	15   ; 	4   ; 	4   ; $US	71,08 ; $US	15 876,50 ;http://www.content-loop.com/satya-nadella-interview-productivity-thing-matters/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22540573;Satya Nadella interview: 'Productivity is the only thing that matters'...;The Daily Telegraph | Satya Nadella interview: 'Productivity is the only thing that matters'...;2014-11-03 08:20:12;viral;576;6;0;0;0;0;0; 	576   ; 	6   ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://www.content-loop.com/satya-nadella-interview-productivity-thing-matters/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22490243;"The Daily Telegraph | Branson: Nevermind networking; technology will get you closer to customers...";;2014-11-03 08:20:12;sponsored;3507;21;2;0;0;0;86,09364; 	3 507   ; 	21   ; 	2   ; 	2   ; $US	69,19 ; $US	15 876,50 ;http://bit.ly/1xrG8qH;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22490243;"The Daily Telegraph | Branson: Nevermind networking; technology will get you closer to customers...";;2014-11-03 08:20:12;viral;298;2;0;0;0;0;0; 	298   ; 	2   ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/1xrG8qH;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22490193;Forbes | Digital Transformation in Action at the Financial Times...;;2014-11-03 08:20:12;sponsored;3557;5;0;0;0;1;86,9974; 	3 557   ; 	5   ; 	1   ; 	1   ; $US	69,92 ; $US	15 876,50 ;http://bit.ly/1xrH1zu;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22430823;CapGemini | The Asset Explosion is Coming  But How Will You Manage It?...;;2014-11-03 08:20:12;sponsored;2438;6;1;0;0;0;61,77726; 	2 438   ; 	6   ; 	1   ; 	1   ; $US	49,45 ; $US	15 876,50 ;http://bit.ly/1wC6GW3;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22430823;CapGemini | The Asset Explosion is Coming  But How Will You Manage It?...;;2014-11-03 08:20:12;viral;100;0;0;0;0;0;0; 	100   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	15 876,50 ;http://bit.ly/1wC6GW3;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22430743;Fast Company | How Showing Vulnerability Makes You A Better Leader...;;2014-11-03 08:20:12;sponsored;2564;6;0;0;0;0;64,82382; 	2 564   ; 	6   ; 	-     ; 	-     ; $US	51,89 ; $US	15 876,50 ;http://bit.ly/1Ebr948;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22323993;Fast Company | 8 Of Your Bad Habits That Are Actually Good For Your Health And Productivity...;;2014-11-03 08:20:12;sponsored;2577;10;0;0;0;1;65,25809; 	2 577   ; 	10   ; 	1   ; 	1   ; $US	52,24 ; $US	15 876,50 ;http://bit.ly/1wxxkzk;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111357173;04Bis 3_UK_Dir+_Csize 500+_CPM;22322603;The Next Web | 7 trends fueling a blue ocean opportunity for SaaS companies in Asia...;;2014-11-03 08:20:12;sponsored;2563;6;0;0;0;0;65,15148; 	2 563   ; 	6   ; 	-     ; 	-     ; $US	52,16 ; $US	15 876,50 ;http://bit.ly/1qpzuev;;;
