DEPARTEMENT,SPECIALISTES,ANATOMIE,ANESTHESIE,BIOLOGIE,CARDIOLOGIE,CHIRURGIE,STOMATOLOGIE,TRAUMATOLOGIE,CHIR_INFANT,CHIR_PLASTIQUE,CHIR_CARDIO,CHIR_UROLOGIQUE,CHIR_VASCULAIRE,CHIR_DISGESTIVE,DERMATOLOGIE,ENDOCRINOLOGIE,GENETIQUE,GERIATRIE,GYNECOLOGIE,OBSTETRIQUE,HEMATOLOGIE,HEPATOLOGIE,MEDECINE_NUCLEAIRE,READAPTATION,NEPHROLOGIE,NEURO_CHIRURGIE,NEUROLOGIE,ORL,ONCOLOGIE,OPHTALMOLOGIE,PEDIATRIE,PNEUMOLOGIE,PSYCHIATRIE,RADIOLOGIE,RADIO_THERAPIE,REANIMATION,RHUMATOLOGIE,SPECIALITE,DEPASSEMENT
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,REANIMATION,332.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,CARDIOLOGIE,0.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,CHIR_INFANT,0.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,STOMATOLOGIE,31.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,CHIR_PLASTIQUE,
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,CHIR_CARDIO,
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,CHIR_VASCULAIRE,0.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,CHIR_DISGESTIVE,
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,CHIRURGIE,0.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,NEURO_CHIRURGIE,21.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,CHIR_UROLOGIQUE,0.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,TRAUMATOLOGIE,6.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,DERMATOLOGIE,13.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,MEDECINE_NUCLEAIRE,
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,RADIO_THERAPIE,
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,RADIOLOGIE,
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,GYNECOLOGIE,15.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,OBSTETRIQUE,12.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,HEPATOLOGIE,0.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,HEMATOLOGIE,14.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,ONCOLOGIE,0.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,MEDECINE_INTERNE,0.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,ORL,
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,GENETIQUE,0.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,PEDIATRIE,
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,PNEUMOLOGIE,14.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,RHUMATOLOGIE,126.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,OPHTALMOLOGIE,8.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,READAPTATION,
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,NEUROLOGIE,
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,PSYCHIATRIE,74.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,NEPHROLOGIE,17.0
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,ANATOMIE,
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,ENDOCRINOLOGIE,
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,GERIATRIE,
MAINE-ET-LOIRE,160.9,0.0,17.0,4.9,7.8,4.7,1.8,5.2,0.5,0.4,0.8,1.6,1.0,1.9,5.2,2.6,0.4,2.0,6.9,15.7,1.1,5.5,1.1,2.3,2.6,1.0,3.9,3.6,1.4,7.4,52.0,3.8,18.1,8.8,1.1,0.4,3.4,BIOLOGIE,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,ANESTHESIE,0.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,REANIMATION,22.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,CARDIOLOGIE,10.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,CHIR_INFANT,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,STOMATOLOGIE,45.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,CHIR_PLASTIQUE,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,CHIR_CARDIO,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,CHIR_VASCULAIRE,24.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,CHIR_DISGESTIVE,0.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,CHIRURGIE,6.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,NEURO_CHIRURGIE,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,CHIR_UROLOGIQUE,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,TRAUMATOLOGIE,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,DERMATOLOGIE,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,MEDECINE_NUCLEAIRE,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,RADIO_THERAPIE,19.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,RADIOLOGIE,26.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,GYNECOLOGIE,7.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,OBSTETRIQUE,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,HEPATOLOGIE,0.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,HEMATOLOGIE,158.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,ONCOLOGIE,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,MEDECINE_INTERNE,17.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,ORL,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,GENETIQUE,0.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,PEDIATRIE,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,PNEUMOLOGIE,19.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,RHUMATOLOGIE,226.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,OPHTALMOLOGIE,14.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,READAPTATION,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,NEUROLOGIE,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,PSYCHIATRIE,69.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,NEPHROLOGIE,26.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,ANATOMIE,0.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,ENDOCRINOLOGIE,
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,GERIATRIE,0.0
MANCHE,108.7,0.0,11.2,1.8,6.6,4.6,2.0,3.0,0.0,0.0,0.0,1.0,0.4,1.8,3.4,1.0,0.0,1.8,11.7,9.4,0.2,3.4,0.2,3.2,1.4,0.2,2.2,2.8,0.4,6.2,32.2,3.2,10.8,7.8,0.6,0.2,3.6,BIOLOGIE,27.0
MARNE,181.6,0.0,16.8,5.3,9.9,7.4,0.4,4.2,1.1,0.9,0.9,2.3,1.1,1.4,6.5,3.7,0.9,1.1,5.8,18.2,1.6,7.2,1.6,2.8,2.8,1.8,2.6,4.1,1.8,8.5,58.5,5.3,19.1,12.5,1.6,0.9,4.6,ANESTHESIE,0.0
MARNE,181.6,0.0,16.8,5.3,9.9,7.4,0.4,4.2,1.1,0.9,0.9,2.3,1.1,1.4,6.5,3.7,0.9,1.1,5.8,18.2,1.6,7.2,1.6,2.8,2.8,1.8,2.6,4.1,1.8,8.5,58.5,5.3,19.1,12.5,1.6,0.9,4.6,REANIMATION,116.0
MARNE,181.6,0.0,16.8,5.3,9.9,7.4,0.4,4.2,1.1,0.9,0.9,2.3,1.1,1.4,6.5,3.7,0.9,1.1,5.8,18.2,1.6,7.2,1.6,2.8,2.8,1.8,2.6,4.1,1.8,8.5,58.5,5.3,19.1,12.5,1.6,0.9,4.6,CARDIOLOGIE,
MARNE,181.6,0.0,16.8,5.3,9.9,7.4,0.4,4.2,1.1,0.9,0.9,2.3,1.1,1.4,6.5,3.7,0.9,1.1,5.8,18.2,1.6,7.2,1.6,2.8,2.8,1.8,2.6,4.1,1.8,8.5,58.5,5.3,19.1,12.5,1.6,0.9,4.6,CHIR_INFANT,
MARNE,181.6,0.0,16.8,5.3,9.9,7.4,0.4,4.2,1.1,0.9,0.9,2.3,1.1,1.4,6.5,3.7,0.9,1.1,5.8,18.2,1.6,7.2,1.6,2.8,2.8,1.8,2.6,4.1,1.8,8.5,58.5,5.3,19.1,12.5,1.6,0.9,4.6,STOMATOLOGIE,15.0
MARNE,181.6,0.0,16.8,5.3,9.9,7.4,0.4,4.2,1.1,0.9,0.9,2.3,1.1,1.4,6.5,3.7,0.9,1.1,5.8,18.2,1.6,7.2,1.6,2.8,2.8,1.8,2.6,4.1,1.8,8.5,58.5,5.3,19.1,12.5,1.6,0.9,4.6,CHIR_PLASTIQUE,34.0
